"","geoid","region_type","region_name","year","measure","value","measure_type"
"1838",51600300500,"tract","Census Tract 3005, Fairfax city, Virginia",2021,"median_drive_time_top5",18.1,"median"
"1839",51107611009,"tract","Census Tract 6110.09, Loudoun County, Virginia",2021,"mean_drive_time_top5",30.16,"mean"
"1840",51153901008,"tract","Census Tract 9010.08, Prince William County, Virginia",2021,"median_drive_time_top5",42.3,"median"
"1841",51059416200,"tract","Census Tract 4162, Fairfax County, Virginia",2021,"median_drive_time_top5",33.6,"median"
"1842",51059452301,"tract","Census Tract 4523.01, Fairfax County, Virginia",2021,"median_drive_time_top10",13.1,"median"
"1843",51059452600,"tract","Census Tract 4526, Fairfax County, Virginia",2021,"mean_drive_time_top10",16.2,"mean"
"1844",51153901503,"tract","Census Tract 9015.03, Prince William County, Virginia",2021,"mean_drive_time_top10",41.78,"mean"
"1845",51683910401,"tract","Census Tract 9104.01, Manassas city, Virginia",2021,"median_drive_time_top10",38.3,"median"
"1846",51510200703,"tract","Census Tract 2007.03, Alexandria city, Virginia",2021,"mean_drive_time_top10",21.28,"mean"
"1847",51059491201,"tract","Census Tract 4912.01, Fairfax County, Virginia",2021,"median_drive_time_top10",28.6,"median"
"1848",51685,"county","Manassas Park city, Virginia",2021,"median_drive_time_top5",31.9,"median"
"1849",51685920200,"tract","Census Tract 9202, Manassas Park city, Virginia",2021,"median_drive_time_top10",35.8,"median"
"1850",51059491101,"tract","Census Tract 4911.01, Fairfax County, Virginia",2021,"median_drive_time_top10",32.6,"median"
"1851",51059450100,"tract","Census Tract 4501, Fairfax County, Virginia",2021,"median_drive_time_top5",10.8,"median"
"1852",51153901234,"tract","Census Tract 9012.34, Prince William County, Virginia",2021,"median_drive_time_top10",52,"median"
"1853",51685920100,"tract","Census Tract 9201, Manassas Park city, Virginia",2021,"mean_drive_time_top5",31.94,"mean"
"1854",51059415200,"tract","Census Tract 4152, Fairfax County, Virginia",2021,"median_drive_time_top10",22,"median"
"1855",51059430400,"tract","Census Tract 4304, Fairfax County, Virginia",2021,"mean_drive_time_top10",18.14,"mean"
"1856",51059430202,"tract","Census Tract 4302.02, Fairfax County, Virginia",2021,"median_drive_time_top5",21.8,"median"
"1857",51107611601,"tract","Census Tract 6116.01, Loudoun County, Virginia",2021,"median_drive_time_top10",23.7,"median"
"1858",51107611204,"tract","Census Tract 6112.04, Loudoun County, Virginia",2021,"median_drive_time_top10",22.1,"median"
"1859",51059422302,"tract","Census Tract 4223.02, Fairfax County, Virginia",2021,"median_drive_time_top10",22.2,"median"
"1860",51059430902,"tract","Census Tract 4309.02, Fairfax County, Virginia",2021,"mean_drive_time_top10",21.82,"mean"
"1861",51153901505,"tract","Census Tract 9015.05, Prince William County, Virginia",2021,"median_drive_time_top5",42.6,"median"
"1862",51153901222,"tract","Census Tract 9012.22, Prince William County, Virginia",2021,"median_drive_time_top10",40.4,"median"
"1863",51153901412,"tract","Census Tract 9014.12, Prince William County, Virginia",2021,"mean_drive_time_top5",42.26,"mean"
"1864",51059415200,"tract","Census Tract 4152, Fairfax County, Virginia",2021,"mean_drive_time_top5",23.96,"mean"
"1865",51153900201,"tract","Census Tract 9002.01, Prince William County, Virginia",2021,"mean_drive_time_top10",24.04,"mean"
"1866",51107611002,"tract","Census Tract 6110.02, Loudoun County, Virginia",2021,"mean_drive_time_top5",27.16,"mean"
"1867",51510200302,"tract","Census Tract 2003.02, Alexandria city, Virginia",2021,"median_drive_time_top5",15.7,"median"
"1868",51510200202,"tract","Census Tract 2002.02, Alexandria city, Virginia",2021,"mean_drive_time_top5",18.86,"mean"
"1869",51153901010,"tract","Census Tract 9010.10, Prince William County, Virginia",2021,"median_drive_time_top10",45.5,"median"
"1870",51059482502,"tract","Census Tract 4825.02, Fairfax County, Virginia",2021,"mean_drive_time_top10",19.56,"mean"
"1871",51107610300,"tract","Census Tract 6103, Loudoun County, Virginia",2021,"median_drive_time_top5",49.2,"median"
"1872",51059421702,"tract","Census Tract 4217.02, Fairfax County, Virginia",2021,"median_drive_time_top5",31.1,"median"
"1873",51153901001,"tract","Census Tract 9010.01, Prince William County, Virginia",2021,"mean_drive_time_top10",45.56,"mean"
"1874",51059470400,"tract","Census Tract 4704, Fairfax County, Virginia",2021,"mean_drive_time_top10",14.96,"mean"
"1875",51059440502,"tract","Census Tract 4405.02, Fairfax County, Virginia",2021,"mean_drive_time_top5",20.36,"mean"
"1876",51153901306,"tract","Census Tract 9013.06, Prince William County, Virginia",2021,"mean_drive_time_top5",42.9,"mean"
"1877",51059431802,"tract","Census Tract 4318.02, Fairfax County, Virginia",2021,"median_drive_time_top5",18.6,"median"
"1878",51153900100,"tract","Census Tract 9001, Prince William County, Virginia",2021,"median_drive_time_top5",33.7,"median"
"1879",51600300100,"tract","Census Tract 3001, Fairfax city, Virginia",2021,"mean_drive_time_top10",16.78,"mean"
"1880",51059471401,"tract","Census Tract 4714.01, Fairfax County, Virginia",2021,"median_drive_time_top10",10.7,"median"
"1881",51059420300,"tract","Census Tract 4203, Fairfax County, Virginia",2021,"mean_drive_time_top10",21.6,"mean"
