"geoid","region_type","region_name","year","measure","value","measure_type","measure_units"
51059482602,"tract","Census Tract 4826.02, Fairfax County, Virginia",2018,"perc_w_cable_fiber_DSL",0.913929313929314,"percentage","person"
51013103000,"tract","Census Tract 1030, Arlington County, Virginia",2018,"perc_w_cable_fiber_DSL",0.896491228070175,"percentage","person"
51059471401,"tract","Census Tract 4714.01, Fairfax County, Virginia",2017,"perc_w_cable_fiber_DSL",0.800290486564996,"percentage","person"
51013100100,"tract","Census Tract 1001, Arlington County, Virginia",2017,"perc_w_cable_fiber_DSL",0.89082462253194,"percentage","person"
51013102301,"tract","Census Tract 1023.01, Arlington County, Virginia",2017,"perc_w_cable_fiber_DSL",0.849445324881141,"percentage","person"
51059460702,"tract","Census Tract 4607.02, Fairfax County, Virginia",2019,"perc_w_cable_fiber_DSL",0.91501976284585,"percentage","person"
51059480502,"tract","Census Tract 4805.02, Fairfax County, Virginia",2019,"perc_w_cable_fiber_DSL",0.92365998917163,"percentage","person"
51059,"county","Fairfax County, Virginia",2018,"perc_w_cable_fiber_DSL",0.877101359624994,"percentage","person"
51510200404,"tract","Census Tract 2004.04, Alexandria city, Virginia",2018,"perc_w_cable_fiber_DSL",0.951376684241359,"percentage","person"
51013103700,"tract","Census Tract 1037, Arlington County, Virginia",2019,"perc_w_cable_fiber_DSL",0.964102564102564,"percentage","person"
51510200302,"tract","Census Tract 2003.02, Alexandria city, Virginia",2018,"perc_w_cable_fiber_DSL",0.888256227758007,"percentage","person"
51510200102,"tract","Census Tract 2001.02, Alexandria city, Virginia",2017,"perc_w_cable_fiber_DSL",0.774394033561218,"percentage","person"
51107610503,"tract","Census Tract 6105.03, Loudoun County, Virginia",2017,"perc_w_cable_fiber_DSL",0.971343028229256,"percentage","person"
51107610201,"tract","Census Tract 6102.01, Loudoun County, Virginia",2018,"perc_w_cable_fiber_DSL",0.391527599486521,"percentage","person"
51059480401,"tract","Census Tract 4804.01, Fairfax County, Virginia",2018,"perc_w_cable_fiber_DSL",0.939969604863222,"percentage","person"
51059491702,"tract","Census Tract 4917.02, Fairfax County, Virginia",2019,"perc_w_cable_fiber_DSL",0.886205755871651,"percentage","person"
51510200801,"tract","Census Tract 2008.01, Alexandria city, Virginia",2018,"perc_w_cable_fiber_DSL",0.91597510373444,"percentage","person"
51683910201,"tract","Census Tract 9102.01, Manassas city, Virginia",2018,"perc_w_cable_fiber_DSL",0.713468869123253,"percentage","person"
51683910202,"tract","Census Tract 9102.02, Manassas city, Virginia",2018,"perc_w_cable_fiber_DSL",0.75383267630311,"percentage","person"
51510201202,"tract","Census Tract 2012.02, Alexandria city, Virginia",2017,"perc_w_cable_fiber_DSL",0.84407796101949,"percentage","person"
51107610703,"tract","Census Tract 6107.03, Loudoun County, Virginia",2019,"perc_w_cable_fiber_DSL",0.765997490589711,"percentage","person"
51107611009,"tract","Census Tract 6110.09, Loudoun County, Virginia",2018,"perc_w_cable_fiber_DSL",0.891805377720871,"percentage","person"
51510201802,"tract","Census Tract 2018.02, Alexandria city, Virginia",2017,"perc_w_cable_fiber_DSL",0.81404549950544,"percentage","person"
51059422202,"tract","Census Tract 4222.02, Fairfax County, Virginia",2017,"perc_w_cable_fiber_DSL",0.907348242811502,"percentage","person"
51683910401,"tract","Census Tract 9104.01, Manassas city, Virginia",2019,"perc_w_cable_fiber_DSL",0.747676579925651,"percentage","person"
51013103800,"tract","Census Tract 1038, Arlington County, Virginia",2019,"perc_w_cable_fiber_DSL",0.894823336072309,"percentage","person"
51059482201,"tract","Census Tract 4822.01, Fairfax County, Virginia",2018,"perc_w_cable_fiber_DSL",0.816414686825054,"percentage","person"
51013102802,"tract","Census Tract 1028.02, Arlington County, Virginia",2019,"perc_w_cable_fiber_DSL",0.842424242424242,"percentage","person"
51059432402,"tract","Census Tract 4324.02, Fairfax County, Virginia",2017,"perc_w_cable_fiber_DSL",0.910998092816275,"percentage","person"
51059415402,"tract","Census Tract 4154.02, Fairfax County, Virginia",2019,"perc_w_cable_fiber_DSL",0.833041958041958,"percentage","person"
51059420300,"tract","Census Tract 4203, Fairfax County, Virginia",2019,"perc_w_cable_fiber_DSL",0.940840685002595,"percentage","person"
51107611204,"tract","Census Tract 6112.04, Loudoun County, Virginia",2017,"perc_w_cable_fiber_DSL",0.829896907216495,"percentage","person"
51153900408,"tract","Census Tract 9004.08, Prince William County, Virginia",2019,"perc_w_cable_fiber_DSL",0.899772209567198,"percentage","person"
51153901701,"tract","Census Tract 9017.01, Prince William County, Virginia",2018,"perc_w_cable_fiber_DSL",0.682761372705507,"percentage","person"
51600300100,"tract","Census Tract 3001, Fairfax city, Virginia",2018,"perc_w_cable_fiber_DSL",0.85752401280683,"percentage","person"
51059480203,"tract","Census Tract 4802.03, Fairfax County, Virginia",2019,"perc_w_cable_fiber_DSL",0.901225666906993,"percentage","person"
51013101401,"tract","Census Tract 1014.01, Arlington County, Virginia",2017,"perc_w_cable_fiber_DSL",0.928848641655886,"percentage","person"
51059482202,"tract","Census Tract 4822.02, Fairfax County, Virginia",2017,"perc_w_cable_fiber_DSL",0.832695462001093,"percentage","person"
51059491402,"tract","Census Tract 4914.02, Fairfax County, Virginia",2017,"perc_w_cable_fiber_DSL",0.881465517241379,"percentage","person"
51059452600,"tract","Census Tract 4526, Fairfax County, Virginia",2017,"perc_w_cable_fiber_DSL",0.811054913294798,"percentage","person"
51059431900,"tract","Census Tract 4319, Fairfax County, Virginia",2017,"perc_w_cable_fiber_DSL",0.953740157480315,"percentage","person"
51013102901,"tract","Census Tract 1029.01, Arlington County, Virginia",2017,"perc_w_cable_fiber_DSL",0.896782027929569,"percentage","person"
51059452101,"tract","Census Tract 4521.01, Fairfax County, Virginia",2017,"perc_w_cable_fiber_DSL",0.875702685821362,"percentage","person"
51059482400,"tract","Census Tract 4824, Fairfax County, Virginia",2017,"perc_w_cable_fiber_DSL",0.930322580645161,"percentage","person"
51059415402,"tract","Census Tract 4154.02, Fairfax County, Virginia",2017,"perc_w_cable_fiber_DSL",0.790616854908775,"percentage","person"
51059480401,"tract","Census Tract 4804.01, Fairfax County, Virginia",2019,"perc_w_cable_fiber_DSL",0.922964049889949,"percentage","person"
51059481201,"tract","Census Tract 4812.01, Fairfax County, Virginia",2019,"perc_w_cable_fiber_DSL",0.96875,"percentage","person"
51153901221,"tract","Census Tract 9012.21, Prince William County, Virginia",2018,"perc_w_cable_fiber_DSL",0.841788046207936,"percentage","person"
51059491802,"tract","Census Tract 4918.02, Fairfax County, Virginia",2017,"perc_w_cable_fiber_DSL",0.943850267379679,"percentage","person"
51510201300,"tract","Census Tract 2013, Alexandria city, Virginia",2018,"perc_w_cable_fiber_DSL",0.922077922077922,"percentage","person"
51107610601,"tract","Census Tract 6106.01, Loudoun County, Virginia",2017,"perc_w_cable_fiber_DSL",0.891980959355547,"percentage","person"
51059432702,"tract","Census Tract 4327.02, Fairfax County, Virginia",2018,"perc_w_cable_fiber_DSL",0.910049191848208,"percentage","person"
51059432300,"tract","Census Tract 4323, Fairfax County, Virginia",2018,"perc_w_cable_fiber_DSL",0.918403811792734,"percentage","person"
