"geoid","region_type","region_name","year","measure","value","measure_type"
51013,"county","Arlington County, Virginia",2019,"employment_rate",94.89,"percent"
51013,"county","Arlington County, Virginia",2019,"employment_rate",95,"percent"
51013,"county","Arlington County, Virginia",2019,"employment_rate",95.1,"percent"
51013100100,"tract","Census Tract 1001, Arlington County, Virginia",2019,"employment_rate",97.19,"percent"
51013100100,"tract","Census Tract 1001, Arlington County, Virginia",2019,"employment_rate",96.94,"percent"
51013100100,"tract","Census Tract 1001, Arlington County, Virginia",2019,"employment_rate",97.59,"percent"
51013100200,"tract","Census Tract 1002, Arlington County, Virginia",2019,"employment_rate",96.35,"percent"
51013100200,"tract","Census Tract 1002, Arlington County, Virginia",2019,"employment_rate",95.82,"percent"
51013100200,"tract","Census Tract 1002, Arlington County, Virginia",2019,"employment_rate",96.9,"percent"
51013100300,"tract","Census Tract 1003, Arlington County, Virginia",2019,"employment_rate",94.98,"percent"
51013100300,"tract","Census Tract 1003, Arlington County, Virginia",2019,"employment_rate",93.56,"percent"
51013100300,"tract","Census Tract 1003, Arlington County, Virginia",2019,"employment_rate",95.32,"percent"
51013100400,"tract","Census Tract 1004, Arlington County, Virginia",2019,"employment_rate",97.18,"percent"
51013100400,"tract","Census Tract 1004, Arlington County, Virginia",2019,"employment_rate",97.64,"percent"
51013100400,"tract","Census Tract 1004, Arlington County, Virginia",2019,"employment_rate",97.75,"percent"
51013100500,"tract","Census Tract 1005, Arlington County, Virginia",2019,"employment_rate",94.16,"percent"
51013100500,"tract","Census Tract 1005, Arlington County, Virginia",2019,"employment_rate",94.97,"percent"
51013100500,"tract","Census Tract 1005, Arlington County, Virginia",2019,"employment_rate",96.97,"percent"
51013100600,"tract","Census Tract 1006, Arlington County, Virginia",2019,"employment_rate",96.5,"percent"
51013100600,"tract","Census Tract 1006, Arlington County, Virginia",2019,"employment_rate",96.53,"percent"
51013100600,"tract","Census Tract 1006, Arlington County, Virginia",2019,"employment_rate",96.81,"percent"
51013100700,"tract","Census Tract 1007, Arlington County, Virginia",2019,"employment_rate",98.42,"percent"
51013100700,"tract","Census Tract 1007, Arlington County, Virginia",2019,"employment_rate",98.29,"percent"
51013100700,"tract","Census Tract 1007, Arlington County, Virginia",2019,"employment_rate",98.21,"percent"
51013100800,"tract","Census Tract 1008, Arlington County, Virginia",2019,"employment_rate",96.38,"percent"
51013100800,"tract","Census Tract 1008, Arlington County, Virginia",2019,"employment_rate",96.83,"percent"
51013100800,"tract","Census Tract 1008, Arlington County, Virginia",2019,"employment_rate",98.54,"percent"
51013100900,"tract","Census Tract 1009, Arlington County, Virginia",2019,"employment_rate",96.16,"percent"
51013100900,"tract","Census Tract 1009, Arlington County, Virginia",2019,"employment_rate",97.15,"percent"
51013100900,"tract","Census Tract 1009, Arlington County, Virginia",2019,"employment_rate",97.02,"percent"
51013101000,"tract","Census Tract 1010, Arlington County, Virginia",2019,"employment_rate",96.39,"percent"
51013101000,"tract","Census Tract 1010, Arlington County, Virginia",2019,"employment_rate",96.27,"percent"
51013101000,"tract","Census Tract 1010, Arlington County, Virginia",2019,"employment_rate",96.88,"percent"
51013101100,"tract","Census Tract 1011, Arlington County, Virginia",2019,"employment_rate",97.26,"percent"
51013101100,"tract","Census Tract 1011, Arlington County, Virginia",2019,"employment_rate",96.26,"percent"
51013101100,"tract","Census Tract 1011, Arlington County, Virginia",2019,"employment_rate",95.97,"percent"
51013101200,"tract","Census Tract 1012, Arlington County, Virginia",2019,"employment_rate",96.21,"percent"
51013101200,"tract","Census Tract 1012, Arlington County, Virginia",2019,"employment_rate",96.77,"percent"
51013101200,"tract","Census Tract 1012, Arlington County, Virginia",2019,"employment_rate",96.35,"percent"
51013101300,"tract","Census Tract 1013, Arlington County, Virginia",2019,"employment_rate",95.69,"percent"
51013101300,"tract","Census Tract 1013, Arlington County, Virginia",2019,"employment_rate",94.36,"percent"
51013101300,"tract","Census Tract 1013, Arlington County, Virginia",2019,"employment_rate",95.98,"percent"
51013101401,"tract","Census Tract 1014.01, Arlington County, Virginia",2019,"employment_rate",96.79,"percent"
51013101401,"tract","Census Tract 1014.01, Arlington County, Virginia",2019,"employment_rate",95.77,"percent"
51013101401,"tract","Census Tract 1014.01, Arlington County, Virginia",2019,"employment_rate",96.02,"percent"
51013101402,"tract","Census Tract 1014.02, Arlington County, Virginia",2019,"employment_rate",98.4,"percent"
51013101402,"tract","Census Tract 1014.02, Arlington County, Virginia",2019,"employment_rate",99.28,"percent"
51013101402,"tract","Census Tract 1014.02, Arlington County, Virginia",2019,"employment_rate",99,"percent"
51013101403,"tract","Census Tract 1014.03, Arlington County, Virginia",2019,"employment_rate",95.52,"percent"
51013101403,"tract","Census Tract 1014.03, Arlington County, Virginia",2019,"employment_rate",97.38,"percent"
51013101403,"tract","Census Tract 1014.03, Arlington County, Virginia",2019,"employment_rate",97.47,"percent"
51013101404,"tract","Census Tract 1014.04, Arlington County, Virginia",2019,"employment_rate",96.38,"percent"
51013101404,"tract","Census Tract 1014.04, Arlington County, Virginia",2019,"employment_rate",97.05,"percent"
51013101404,"tract","Census Tract 1014.04, Arlington County, Virginia",2019,"employment_rate",96.49,"percent"
51013101500,"tract","Census Tract 1015, Arlington County, Virginia",2019,"employment_rate",98.38,"percent"
51013101500,"tract","Census Tract 1015, Arlington County, Virginia",2019,"employment_rate",98.43,"percent"
51013101500,"tract","Census Tract 1015, Arlington County, Virginia",2019,"employment_rate",98.23,"percent"
51013101601,"tract","Census Tract 1016.01, Arlington County, Virginia",2019,"employment_rate",96.86,"percent"
51013101601,"tract","Census Tract 1016.01, Arlington County, Virginia",2019,"employment_rate",96.71,"percent"
51013101601,"tract","Census Tract 1016.01, Arlington County, Virginia",2019,"employment_rate",97.25,"percent"
51013101602,"tract","Census Tract 1016.02, Arlington County, Virginia",2019,"employment_rate",94.61,"percent"
51013101602,"tract","Census Tract 1016.02, Arlington County, Virginia",2019,"employment_rate",96.71,"percent"
51013101602,"tract","Census Tract 1016.02, Arlington County, Virginia",2019,"employment_rate",97.67,"percent"
51013101603,"tract","Census Tract 1016.03, Arlington County, Virginia",2019,"employment_rate",97.24,"percent"
51013101603,"tract","Census Tract 1016.03, Arlington County, Virginia",2019,"employment_rate",96.03,"percent"
51013101603,"tract","Census Tract 1016.03, Arlington County, Virginia",2019,"employment_rate",95.51,"percent"
51013101701,"tract","Census Tract 1017.01, Arlington County, Virginia",2019,"employment_rate",98.81,"percent"
51013101701,"tract","Census Tract 1017.01, Arlington County, Virginia",2019,"employment_rate",97.91,"percent"
51013101701,"tract","Census Tract 1017.01, Arlington County, Virginia",2019,"employment_rate",97.61,"percent"
51013101702,"tract","Census Tract 1017.02, Arlington County, Virginia",2019,"employment_rate",93.34,"percent"
