"geoid","region_type","region_name","year","measure","value","measure_type"
51013100100,"tract","Census Tract 1001",2021,"ems_fca",0.000254210586617782,"index"
51013100200,"tract","Census Tract 1002",2021,"ems_fca",0.000258255227681782,"index"
51013100300,"tract","Census Tract 1003",2021,"ems_fca",0.000263426672643833,"index"
51013100400,"tract","Census Tract 1004",2021,"ems_fca",0.000252720319667363,"index"
51013100500,"tract","Census Tract 1005",2021,"ems_fca",0.000258947254114964,"index"
51013100600,"tract","Census Tract 1006",2021,"ems_fca",0.000256955122583908,"index"
51013100700,"tract","Census Tract 1007",2021,"ems_fca",0.000256941369932326,"index"
51013100800,"tract","Census Tract 1008",2021,"ems_fca",0.000254241205565571,"index"
51013100900,"tract","Census Tract 1009",2021,"ems_fca",0.000255366508110745,"index"
51013101000,"tract","Census Tract 1010",2021,"ems_fca",0.000254210586617782,"index"
51013101100,"tract","Census Tract 1011",2021,"ems_fca",0.000254210586617782,"index"
51013101200,"tract","Census Tract 1012",2021,"ems_fca",0.000248719659027958,"index"
51013101300,"tract","Census Tract 1013",2021,"ems_fca",0.000246750807464396,"index"
51013101401,"tract","Census Tract 1014.01",2021,"ems_fca",0.00024670082340869,"index"
51013101402,"tract","Census Tract 1014.02",2021,"ems_fca",0.000254241205565571,"index"
51013101403,"tract","Census Tract 1014.03",2021,"ems_fca",0.00025061437928055,"index"
51013101404,"tract","Census Tract 1014.04",2021,"ems_fca",0.00025061437928055,"index"
51013101500,"tract","Census Tract 1015",2021,"ems_fca",0.000253038438120241,"index"
51013101601,"tract","Census Tract 1016.01",2021,"ems_fca",0.000250872263562541,"index"
51013101602,"tract","Census Tract 1016.02",2021,"ems_fca",0.000247681976342376,"index"
51013101603,"tract","Census Tract 1016.03",2021,"ems_fca",0.000250508725411605,"index"
51013101701,"tract","Census Tract 1017.01",2021,"ems_fca",0.000242073114149577,"index"
51013101702,"tract","Census Tract 1017.02",2021,"ems_fca",0.00024130128641276,"index"
51013101703,"tract","Census Tract 1017.03",2021,"ems_fca",0.000244067682493193,"index"
51013101801,"tract","Census Tract 1018.01",2021,"ems_fca",0.000245965002693902,"index"
51013101802,"tract","Census Tract 1018.02",2021,"ems_fca",0.000242073114149577,"index"
51013101803,"tract","Census Tract 1018.03",2021,"ems_fca",0.000245965002693902,"index"
51013101900,"tract","Census Tract 1019",2021,"ems_fca",0.000250508725411605,"index"
51013102001,"tract","Census Tract 1020.01",2021,"ems_fca",0.000248941996514812,"index"
