"geoid","region_type","region_name","year","measure","value","measure_type"
51510,"county","Alexandria city, Virginia",2015,"no_hlth_ins_pct",7.03,"percent"
51510,"county","Alexandria city, Virginia",2016,"no_hlth_ins_pct",7.26,"percent"
51510,"county","Alexandria city, Virginia",2017,"no_hlth_ins_pct",7.15,"percent"
51510,"county","Alexandria city, Virginia",2018,"no_hlth_ins_pct",6.84,"percent"
51510,"county","Alexandria city, Virginia",2019,"no_hlth_ins_pct",6.51,"percent"
51013,"county","Arlington County, Virginia",2015,"no_hlth_ins_pct",5.8,"percent"
51013,"county","Arlington County, Virginia",2016,"no_hlth_ins_pct",5.24,"percent"
51013,"county","Arlington County, Virginia",2017,"no_hlth_ins_pct",5.1,"percent"
51013,"county","Arlington County, Virginia",2018,"no_hlth_ins_pct",4.08,"percent"
51013,"county","Arlington County, Virginia",2019,"no_hlth_ins_pct",3.84,"percent"
51013100100,"tract","Census Tract 1001, Arlington County, Virginia",2015,"no_hlth_ins_pct",0,"percent"
51013100100,"tract","Census Tract 1001, Arlington County, Virginia",2016,"no_hlth_ins_pct",0,"percent"
51013100100,"tract","Census Tract 1001, Arlington County, Virginia",2017,"no_hlth_ins_pct",0,"percent"
51013100100,"tract","Census Tract 1001, Arlington County, Virginia",2018,"no_hlth_ins_pct",0,"percent"
51013100100,"tract","Census Tract 1001, Arlington County, Virginia",2019,"no_hlth_ins_pct",0,"percent"
51013100200,"tract","Census Tract 1002, Arlington County, Virginia",2015,"no_hlth_ins_pct",0.51,"percent"
51013100200,"tract","Census Tract 1002, Arlington County, Virginia",2016,"no_hlth_ins_pct",0.6,"percent"
51013100200,"tract","Census Tract 1002, Arlington County, Virginia",2017,"no_hlth_ins_pct",0.62,"percent"
51013100200,"tract","Census Tract 1002, Arlington County, Virginia",2018,"no_hlth_ins_pct",0,"percent"
51013100200,"tract","Census Tract 1002, Arlington County, Virginia",2019,"no_hlth_ins_pct",0,"percent"
51013100300,"tract","Census Tract 1003, Arlington County, Virginia",2015,"no_hlth_ins_pct",0,"percent"
51013100300,"tract","Census Tract 1003, Arlington County, Virginia",2016,"no_hlth_ins_pct",0.03,"percent"
51013100300,"tract","Census Tract 1003, Arlington County, Virginia",2017,"no_hlth_ins_pct",0.03,"percent"
51013100300,"tract","Census Tract 1003, Arlington County, Virginia",2018,"no_hlth_ins_pct",0.03,"percent"
51013100300,"tract","Census Tract 1003, Arlington County, Virginia",2019,"no_hlth_ins_pct",0.06,"percent"
51013100400,"tract","Census Tract 1004, Arlington County, Virginia",2015,"no_hlth_ins_pct",0,"percent"
51013100400,"tract","Census Tract 1004, Arlington County, Virginia",2016,"no_hlth_ins_pct",0,"percent"
51013100400,"tract","Census Tract 1004, Arlington County, Virginia",2017,"no_hlth_ins_pct",0,"percent"
51013100400,"tract","Census Tract 1004, Arlington County, Virginia",2018,"no_hlth_ins_pct",0,"percent"
51013100400,"tract","Census Tract 1004, Arlington County, Virginia",2019,"no_hlth_ins_pct",0,"percent"
51013100500,"tract","Census Tract 1005, Arlington County, Virginia",2015,"no_hlth_ins_pct",5.81,"percent"
51013100500,"tract","Census Tract 1005, Arlington County, Virginia",2016,"no_hlth_ins_pct",0.59,"percent"
51013100500,"tract","Census Tract 1005, Arlington County, Virginia",2017,"no_hlth_ins_pct",0.58,"percent"
51013100500,"tract","Census Tract 1005, Arlington County, Virginia",2018,"no_hlth_ins_pct",0.51,"percent"
51013100500,"tract","Census Tract 1005, Arlington County, Virginia",2019,"no_hlth_ins_pct",0,"percent"
51013100600,"tract","Census Tract 1006, Arlington County, Virginia",2015,"no_hlth_ins_pct",0,"percent"
51013100600,"tract","Census Tract 1006, Arlington County, Virginia",2016,"no_hlth_ins_pct",0,"percent"
51013100600,"tract","Census Tract 1006, Arlington County, Virginia",2017,"no_hlth_ins_pct",0,"percent"
51013100600,"tract","Census Tract 1006, Arlington County, Virginia",2018,"no_hlth_ins_pct",0.91,"percent"
51013100600,"tract","Census Tract 1006, Arlington County, Virginia",2019,"no_hlth_ins_pct",2.61,"percent"
51013100700,"tract","Census Tract 1007, Arlington County, Virginia",2015,"no_hlth_ins_pct",3.48,"percent"
51013100700,"tract","Census Tract 1007, Arlington County, Virginia",2016,"no_hlth_ins_pct",7.07,"percent"
51013100700,"tract","Census Tract 1007, Arlington County, Virginia",2017,"no_hlth_ins_pct",6.96,"percent"
51013100700,"tract","Census Tract 1007, Arlington County, Virginia",2018,"no_hlth_ins_pct",5.75,"percent"
51013100700,"tract","Census Tract 1007, Arlington County, Virginia",2019,"no_hlth_ins_pct",6.42,"percent"
51013100800,"tract","Census Tract 1008, Arlington County, Virginia",2015,"no_hlth_ins_pct",2.48,"percent"
51013100800,"tract","Census Tract 1008, Arlington County, Virginia",2016,"no_hlth_ins_pct",2.2,"percent"
51013100800,"tract","Census Tract 1008, Arlington County, Virginia",2017,"no_hlth_ins_pct",3.78,"percent"
51013100800,"tract","Census Tract 1008, Arlington County, Virginia",2018,"no_hlth_ins_pct",3.93,"percent"
51013100800,"tract","Census Tract 1008, Arlington County, Virginia",2019,"no_hlth_ins_pct",3.21,"percent"
51013100900,"tract","Census Tract 1009, Arlington County, Virginia",2015,"no_hlth_ins_pct",4.74,"percent"
51013100900,"tract","Census Tract 1009, Arlington County, Virginia",2016,"no_hlth_ins_pct",5.52,"percent"
51013100900,"tract","Census Tract 1009, Arlington County, Virginia",2017,"no_hlth_ins_pct",3.71,"percent"
51013100900,"tract","Census Tract 1009, Arlington County, Virginia",2018,"no_hlth_ins_pct",5.17,"percent"
51013100900,"tract","Census Tract 1009, Arlington County, Virginia",2019,"no_hlth_ins_pct",3.48,"percent"
51013101000,"tract","Census Tract 1010, Arlington County, Virginia",2015,"no_hlth_ins_pct",2.92,"percent"
51013101000,"tract","Census Tract 1010, Arlington County, Virginia",2016,"no_hlth_ins_pct",5.68,"percent"
51013101000,"tract","Census Tract 1010, Arlington County, Virginia",2017,"no_hlth_ins_pct",2.37,"percent"
51013101000,"tract","Census Tract 1010, Arlington County, Virginia",2018,"no_hlth_ins_pct",2.74,"percent"
51013101000,"tract","Census Tract 1010, Arlington County, Virginia",2019,"no_hlth_ins_pct",3.61,"percent"
51013101100,"tract","Census Tract 1011, Arlington County, Virginia",2015,"no_hlth_ins_pct",0,"percent"
51013101100,"tract","Census Tract 1011, Arlington County, Virginia",2016,"no_hlth_ins_pct",0,"percent"
51013101100,"tract","Census Tract 1011, Arlington County, Virginia",2017,"no_hlth_ins_pct",0,"percent"
51013101100,"tract","Census Tract 1011, Arlington County, Virginia",2018,"no_hlth_ins_pct",0,"percent"
51013101100,"tract","Census Tract 1011, Arlington County, Virginia",2019,"no_hlth_ins_pct",0,"percent"
51013101200,"tract","Census Tract 1012, Arlington County, Virginia",2015,"no_hlth_ins_pct",19.61,"percent"
51013101200,"tract","Census Tract 1012, Arlington County, Virginia",2016,"no_hlth_ins_pct",13.12,"percent"
51013101200,"tract","Census Tract 1012, Arlington County, Virginia",2017,"no_hlth_ins_pct",11.57,"percent"
51013101200,"tract","Census Tract 1012, Arlington County, Virginia",2018,"no_hlth_ins_pct",13.39,"percent"
51013101200,"tract","Census Tract 1012, Arlington County, Virginia",2019,"no_hlth_ins_pct",13.96,"percent"
51013101300,"tract","Census Tract 1013, Arlington County, Virginia",2015,"no_hlth_ins_pct",1.25,"percent"
51013101300,"tract","Census Tract 1013, Arlington County, Virginia",2016,"no_hlth_ins_pct",1.32,"percent"
51013101300,"tract","Census Tract 1013, Arlington County, Virginia",2017,"no_hlth_ins_pct",1.36,"percent"
51013101300,"tract","Census Tract 1013, Arlington County, Virginia",2018,"no_hlth_ins_pct",0,"percent"
51013101300,"tract","Census Tract 1013, Arlington County, Virginia",2019,"no_hlth_ins_pct",0,"percent"
51013101401,"tract","Census Tract 1014.01, Arlington County, Virginia",2015,"no_hlth_ins_pct",0.42,"percent"
51013101401,"tract","Census Tract 1014.01, Arlington County, Virginia",2016,"no_hlth_ins_pct",0.41,"percent"
51013101401,"tract","Census Tract 1014.01, Arlington County, Virginia",2017,"no_hlth_ins_pct",0.39,"percent"
51013101401,"tract","Census Tract 1014.01, Arlington County, Virginia",2018,"no_hlth_ins_pct",0.24,"percent"
51013101401,"tract","Census Tract 1014.01, Arlington County, Virginia",2019,"no_hlth_ins_pct",0,"percent"
51013101402,"tract","Census Tract 1014.02, Arlington County, Virginia",2015,"no_hlth_ins_pct",0.43,"percent"
51013101402,"tract","Census Tract 1014.02, Arlington County, Virginia",2016,"no_hlth_ins_pct",0.47,"percent"
51013101402,"tract","Census Tract 1014.02, Arlington County, Virginia",2017,"no_hlth_ins_pct",0,"percent"
