"geoid","region_type","region_name","year","measure","value","measure_type"
"51013_va013cc_williamsburg","civic association","Williamsburg",2019,"afr_amer_alone",14.3414972416391,"count"
"51013_va013cc_arlington_east_falls_church","civic association","Arlington - East Falls Church",2019,"afr_amer_alone",133.971842142847,"count"
"51013_va013cc_leeway_overlee","civic association","Leeway Overlee",2019,"afr_amer_alone",42.9652187169628,"count"
"51013_va013cc_rock_spring","civic association","Rock Spring",2019,"afr_amer_alone",21.144827586207,"count"
"51013_va013cc_yorktown","civic association","Yorktown",2019,"afr_amer_alone",114.079435979073,"count"
"51013_va013cc_old_dominion","civic association","Old Dominion",2019,"afr_amer_alone",51.0164211689886,"count"
"51013_va013cc_staffordalbemarleglebe","civic association","Stafford-Albemarle-Glebe",2019,"afr_amer_alone",0.0482758620689655,"count"
"51013_va013cc_arlingwood","civic association","Arlingwood",2019,"afr_amer_alone",0,"count"
"51013_va013cc_chain_bridge_forest","civic association","Chain Bridge Forest",2019,"afr_amer_alone",0,"count"
"51013_va013cc_old_glebe","civic association","Old Glebe",2019,"afr_amer_alone",0,"count"
"51013_va013cc_gulf_branch","civic association","Gulf Branch",2019,"afr_amer_alone",38.3003194888179,"count"
"51013_va013cc_donaldson_run","civic association","Donaldson Run",2019,"afr_amer_alone",102.687171345356,"count"
"51013_va013cc_bellevue_forest","civic association","Bellevue Forest",2019,"afr_amer_alone",0,"count"
"51013_va013cc_rivercrest","civic association","Rivercrest",2019,"afr_amer_alone",0,"count"
"51013_va013cc_riverwood","civic association","Riverwood",2019,"afr_amer_alone",13.2796780684105,"count"
"51013_va013cc_dover_crystal","civic association","Dover Crystal",2019,"afr_amer_alone",26.1569416498994,"count"
"51013_va013cc_woodmont","civic association","Woodmont",2019,"afr_amer_alone",62.1730382293763,"count"
"51013_va013cc_maywood","civic association","Maywood",2019,"afr_amer_alone",22.5454545454547,"count"
"51013_va013cc_cherrydale","civic association","Cherrydale",2019,"afr_amer_alone",135.688102708572,"count"
"51013_va013cc_waverly_hills","civic association","Waverly Hills",2019,"afr_amer_alone",102.82027027027,"count"
"51013_va013cc_cherry_valley_nature_area","civic association","Cherry Valley Nature Area",2019,"afr_amer_alone",7.23214285714284,"count"
"51013_va013cc_glebewood","civic association","Glebewood",2019,"afr_amer_alone",18.5069637883009,"count"
"51013_va013cc_john_m_langston","civic association","John M Langston",2019,"afr_amer_alone",522.716052206907,"count"
"51013_va013cc_waycroft_woodlawn","civic association","Waycroft - Woodlawn",2019,"afr_amer_alone",13.2293652379843,"count"
"51013_va013cc_bluemont","civic association","Bluemont",2019,"afr_amer_alone",340.024775988427,"count"
"51013_va013cc_tara_leeway_heights","civic association","Tara - Leeway Heights",2019,"afr_amer_alone",64.1560860915178,"count"
"51013_va013cc_westover_village","civic association","Westover Village",2019,"afr_amer_alone",137.462882002485,"count"
"51013_va013cc_highland_park_overlee_knolls","civic association","Highland Park - Overlee Knolls",2019,"afr_amer_alone",186.511247040252,"count"
"51013_va013cc_foxcroft_heights","civic association","Foxcroft Heights",2019,"afr_amer_alone",57.8484772680165,"count"
"51013_va013cc_madison_manor","civic association","Madison Manor",2019,"afr_amer_alone",0,"count"
"51013_va013cc_dominion_hills","civic association","Dominion Hills",2019,"afr_amer_alone",17.1164383561644,"count"
"51013_va013cc_boulevard_manor","civic association","Boulevard Manor",2019,"afr_amer_alone",129.089743589744,"count"
"51013_va013cc_radnor/ft.myer_heights","civic association","Radnor/Ft.Myer Heights",2019,"afr_amer_alone",854.680053762966,"count"
"51013_va013cc_glencarlyn","civic association","Glencarlyn",2019,"afr_amer_alone",121.176744376675,"count"
"51013_va013cc_arlington_forest","civic association","Arlington Forest",2019,"afr_amer_alone",62.6176748226863,"count"
"51013_va013cc_ballston_virginia_square","civic association","Ballston - Virginia Square",2019,"afr_amer_alone",585.542671590205,"count"
"51013_va013cc_lyon_park","civic association","Lyon Park",2019,"afr_amer_alone",242.34407693519,"count"
"51013_va013cc_ashton_heights","civic association","Ashton Heights",2019,"afr_amer_alone",437.368612586275,"count"
"51013_va013cc_north_highlands","civic association","North Highlands",2019,"afr_amer_alone",160.991983874452,"count"
"51013_va013cc_lyon_village","civic association","Lyon Village",2019,"afr_amer_alone",82.8273996671588,"count"
"51013_va013cc_arlington_mill","civic association","Arlington Mill",2019,"afr_amer_alone",2934.24160232702,"count"
"51013_va013cc_north_rosslyn","civic association","North Rosslyn",2019,"afr_amer_alone",177.52427184466,"count"
"51013_va013cc_colonial_village","civic association","Colonial Village",2019,"afr_amer_alone",228.714725234154,"count"
"51013_va013cc_clarendon_courthouse","civic association","Clarendon - Courthouse",2019,"afr_amer_alone",643.352535788265,"count"
"51013_va013cc_buckingham","civic association","Buckingham",2019,"afr_amer_alone",1136.80324572581,"count"
"51013_va013cc_barcroft","civic association","Barcroft",2019,"afr_amer_alone",312.322984745705,"count"
"51013_va013cc_forest_glen","civic association","Forest Glen",2019,"afr_amer_alone",35.1864924807963,"count"
"51013_va013cc_alcova_heights","civic association","Alcova Heights",2019,"afr_amer_alone",171.950123283657,"count"
