"geoid","region_type","region_name","year","measure","value","measure_type"
51059482002,"tract","Census Tract 4820.02, Fairfax County, Virginia",2021,"daycare_3sfca_capacity",1.27944158518225,"index"
51107611023,"tract","Census Tract 6110.23, Loudoun County, Virginia",2021,"daycare_cnt",430,"count"
51059481104,"tract","Census Tract 4811.04, Fairfax County, Virginia",2021,"daycare_cnt",0,"count"
51107611700,"tract","Census Tract 6117, Loudoun County, Virginia",2021,"daycare_cnt",246,"count"
51059451000,"tract","Census Tract 4510, Fairfax County, Virginia",2021,"daycare_cnt",10,"count"
51510200405,"tract","Census Tract 2004.05, Alexandria city, Virginia",2021,"daycare_3sfca_capacity",1.2073085743297,"index"
51059490101,"tract","Census Tract 4901.01, Fairfax County, Virginia",2021,"daycare_cnt",1160,"count"
51600300200,"tract","Census Tract 3002, Fairfax city, Virginia",2021,"daycare_3sfca_capacity",1.08553775594202,"index"
51153901410,"tract","Census Tract 9014.10, Prince William County, Virginia",2021,"daycare_3sfca_capacity",1.24376795735144,"index"
51059430901,"tract","Census Tract 4309.01, Fairfax County, Virginia",2021,"daycare_3sfca_capacity",0.990258288061726,"index"
51059415700,"tract","Census Tract 4157, Fairfax County, Virginia",2021,"daycare_cnt",182,"count"
51059461902,"tract","Census Tract 4619.02, Fairfax County, Virginia",2021,"daycare_3sfca_capacity",1.21133435797943,"index"
51059491000,"tract","Census Tract 4910, Fairfax County, Virginia",2021,"daycare_cnt",0,"count"
51059451100,"tract","Census Tract 4511, Fairfax County, Virginia",2021,"daycare_cnt",166,"count"
51059461902,"tract","Census Tract 4619.02, Fairfax County, Virginia",2021,"daycare_cnt",93,"count"
51153901001,"tract","Census Tract 9010.01, Prince William County, Virginia",2021,"daycare_cnt",419,"count"
51059415700,"tract","Census Tract 4157, Fairfax County, Virginia",2021,"daycare_3sfca_capacity",1.02267655346377,"index"
51153901221,"tract","Census Tract 9012.21, Prince William County, Virginia",2021,"daycare_cnt",606,"count"
51153901403,"tract","Census Tract 9014.03, Prince William County, Virginia",2021,"daycare_3sfca_capacity",1.24756549547493,"index"
51059432000,"tract","Census Tract 4320, Fairfax County, Virginia",2021,"daycare_cnt",503,"count"
51059415800,"tract","Census Tract 4158, Fairfax County, Virginia",2021,"daycare_3sfca_capacity",1.05668129164654,"index"
51013102400,"tract","Census Tract 1024, Arlington County, Virginia",2021,"daycare_3sfca_capacity",1.22664451331642,"index"
51059432300,"tract","Census Tract 4323, Fairfax County, Virginia",2021,"daycare_3sfca_capacity",1.01807903886399,"index"
51059431300,"tract","Census Tract 4313, Fairfax County, Virginia",2021,"daycare_cnt",428,"count"
51510200404,"tract","Census Tract 2004.04, Alexandria city, Virginia",2021,"daycare_cnt",601,"count"
51510200202,"tract","Census Tract 2002.02, Alexandria city, Virginia",2021,"daycare_3sfca_capacity",1.16924776287854,"index"
51600300100,"tract","Census Tract 3001, Fairfax city, Virginia",2021,"daycare_3sfca_capacity",1.17137327211212,"index"
51059415401,"tract","Census Tract 4154.01, Fairfax County, Virginia",2021,"daycare_cnt",416,"count"
51059430400,"tract","Census Tract 4304, Fairfax County, Virginia",2021,"daycare_3sfca_capacity",1.08337630368908,"index"
51059450100,"tract","Census Tract 4501, Fairfax County, Virginia",2021,"daycare_cnt",106,"count"
51059482400,"tract","Census Tract 4824, Fairfax County, Virginia",2021,"daycare_3sfca_capacity",1.24030670888176,"index"
51059481400,"tract","Census Tract 4814, Fairfax County, Virginia",2021,"daycare_3sfca_capacity",1.2293004309445,"index"
51153901209,"tract","Census Tract 9012.09, Prince William County, Virginia",2021,"daycare_cnt",617,"count"
51059491202,"tract","Census Tract 4912.02, Fairfax County, Virginia",2021,"daycare_3sfca_capacity",1.25023662752771,"index"
51683910401,"tract","Census Tract 9104.01, Manassas city, Virginia",2021,"daycare_3sfca_capacity",1.24145885103182,"index"
51013101403,"tract","Census Tract 1014.03, Arlington County, Virginia",2021,"daycare_cnt",338,"count"
51107611806,"tract","Census Tract 6118.06, Loudoun County, Virginia",2021,"daycare_cnt",2162,"count"
51510200201,"tract","Census Tract 2002.01, Alexandria city, Virginia",2021,"daycare_cnt",260,"count"
51153901008,"tract","Census Tract 9010.08, Prince William County, Virginia",2021,"daycare_3sfca_capacity",0.941423072333414,"index"
51059482301,"tract","Census Tract 4823.01, Fairfax County, Virginia",2021,"daycare_3sfca_capacity",1.25872341724262,"index"
51153901011,"tract","Census Tract 9010.11, Prince William County, Virginia",2021,"daycare_cnt",351,"count"
51059471304,"tract","Census Tract 4713.04, Fairfax County, Virginia",2021,"daycare_3sfca_capacity",1.09347661631426,"index"
51107611102,"tract","Census Tract 6111.02, Loudoun County, Virginia",2021,"daycare_3sfca_capacity",1.34670781192779,"index"
51059450701,"tract","Census Tract 4507.01, Fairfax County, Virginia",2021,"daycare_cnt",7,"count"
51107611205,"tract","Census Tract 6112.05, Loudoun County, Virginia",2021,"daycare_cnt",249,"count"
51013101602,"tract","Census Tract 1016.02, Arlington County, Virginia",2021,"daycare_3sfca_capacity",1.19354262293843,"index"
51153900407,"tract","Census Tract 9004.07, Prince William County, Virginia",2021,"daycare_cnt",108,"count"
51059452802,"tract","Census Tract 4528.02, Fairfax County, Virginia",2021,"daycare_cnt",40,"count"
51059450702,"tract","Census Tract 4507.02, Fairfax County, Virginia",2021,"daycare_cnt",17,"count"
51013103200,"tract","Census Tract 1032, Arlington County, Virginia",2021,"daycare_cnt",206,"count"
51153901408,"tract","Census Tract 9014.08, Prince William County, Virginia",2021,"daycare_3sfca_capacity",1.28733078899332,"index"
51107610202,"tract","Census Tract 6102.02, Loudoun County, Virginia",2021,"daycare_cnt",112,"count"
51059422302,"tract","Census Tract 4223.02, Fairfax County, Virginia",2021,"daycare_3sfca_capacity",1.07936557989384,"index"
51059470800,"tract","Census Tract 4708, Fairfax County, Virginia",2021,"daycare_cnt",220,"count"
51059460501,"tract","Census Tract 4605.01, Fairfax County, Virginia",2021,"daycare_3sfca_capacity",1.20524107054722,"index"
51059450701,"tract","Census Tract 4507.01, Fairfax County, Virginia",2021,"daycare_3sfca_capacity",1.16728755722182,"index"
51610500100,"tract","Census Tract 5001, Falls Church city, Virginia",2021,"daycare_cnt",784,"count"
51059491803,"tract","Census Tract 4918.03, Fairfax County, Virginia",2021,"daycare_cnt",358,"count"
51059452102,"tract","Census Tract 4521.02, Fairfax County, Virginia",2021,"daycare_3sfca_capacity",1.17065227236103,"index"
51013101100,"tract","Census Tract 1011, Arlington County, Virginia",2021,"daycare_3sfca_capacity",1.20659818196355,"index"
51059492400,"tract","Census Tract 4924, Fairfax County, Virginia",2021,"daycare_cnt",162,"count"
51013101703,"tract","Census Tract 1017.03, Arlington County, Virginia",2021,"daycare_3sfca_capacity",1.17869929801154,"index"
51059421001,"tract","Census Tract 4210.01, Fairfax County, Virginia",2021,"daycare_cnt",367,"count"
51107611806,"tract","Census Tract 6118.06, Loudoun County, Virginia",2021,"daycare_3sfca_capacity",1.09552555281299,"index"
51059420800,"tract","Census Tract 4208, Fairfax County, Virginia",2021,"daycare_3sfca_capacity",1.14848620749582,"index"
51153901225,"tract","Census Tract 9012.25, Prince William County, Virginia",2021,"daycare_3sfca_capacity",1.03112005883433,"index"
51059450601,"tract","Census Tract 4506.01, Fairfax County, Virginia",2021,"daycare_3sfca_capacity",1.13192229978813,"index"
51059461700,"tract","Census Tract 4617, Fairfax County, Virginia",2021,"daycare_cnt",223,"count"
51059480901,"tract","Census Tract 4809.01, Fairfax County, Virginia",2021,"daycare_3sfca_capacity",1.39202606671681,"index"
