"geoid","region_type","region_name","year","measure","value","measure_type"
51059481202,"tract","Census Tract 4812.02",2021,"dent_fca",0.00307292992170668,"index"
51059421101,"tract","Census Tract 4211.01",2021,"dent_fca",0.00261500059431832,"index"
51013100600,"tract","Census Tract 1006",2021,"dent_fca",0.00286509585186034,"index"
51510201400,"tract","Census Tract 2014",2021,"dent_fca",0.00261889446870572,"index"
51059482502,"tract","Census Tract 4825.02",2021,"dent_fca",0.00307422921531827,"index"
51107611005,"tract","Census Tract 6110.05",2021,"dent_fca",0.00296180861600531,"index"
51683910201,"tract","Census Tract 9102.01",2021,"dent_fca",0.00188579780550062,"index"
51059471402,"tract","Census Tract 4714.02",2021,"dent_fca",0.00276532587454039,"index"
51059421400,"tract","Census Tract 4214",2021,"dent_fca",0.00247462374857936,"index"
51059422101,"tract","Census Tract 4221.01",2021,"dent_fca",0.00235464550517976,"index"
51059421701,"tract","Census Tract 4217.01",2021,"dent_fca",0.00203940258565728,"index"
51059452302,"tract","Census Tract 4523.02",2021,"dent_fca",0.00268343151528522,"index"
51013101402,"tract","Census Tract 1014.02",2021,"dent_fca",0.00283458284878662,"index"
51059421102,"tract","Census Tract 4211.02",2021,"dent_fca",0.00263099654981039,"index"
51059431002,"tract","Census Tract 4310.02",2021,"dent_fca",0.00250379996444561,"index"
51059420600,"tract","Census Tract 4206",2021,"dent_fca",0.00253101558228093,"index"
51059450200,"tract","Census Tract 4502",2021,"dent_fca",0.0026989561071564,"index"
51059415401,"tract","Census Tract 4154.01",2021,"dent_fca",0.00217457271369359,"index"
51059440201,"tract","Census Tract 4402.01",2021,"dent_fca",0.00288174489032935,"index"
51059482302,"tract","Census Tract 4823.02",2021,"dent_fca",0.00313942627715609,"index"
51059432300,"tract","Census Tract 4323",2021,"dent_fca",0.00270166642938922,"index"
51059432702,"tract","Census Tract 4327.02",2021,"dent_fca",0.00249994406658314,"index"
51510200701,"tract","Census Tract 2007.01",2021,"dent_fca",0.00266472915242534,"index"
51510200103,"tract","Census Tract 2001.03",2021,"dent_fca",0.00263290063958481,"index"
51059432701,"tract","Census Tract 4327.01",2021,"dent_fca",0.00251536233208934,"index"
51059452400,"tract","Census Tract 4524",2021,"dent_fca",0.00260674954378911,"index"
51059415900,"tract","Census Tract 4159",2021,"dent_fca",0.002053420374218,"index"
51059451200,"tract","Census Tract 4512",2021,"dent_fca",0.00261843906530667,"index"
51059440701,"tract","Census Tract 4407.01",2021,"dent_fca",0.00254477354563894,"index"
51013103200,"tract","Census Tract 1032",2021,"dent_fca",0.00265474183486016,"index"
51013102802,"tract","Census Tract 1028.02",2021,"dent_fca",0.00263212669252358,"index"
51059422301,"tract","Census Tract 4223.01",2021,"dent_fca",0.00265504047938448,"index"
51059470600,"tract","Census Tract 4706",2021,"dent_fca",0.00308979347266758,"index"
51059470800,"tract","Census Tract 4708",2021,"dent_fca",0.00307863965090808,"index"
51510200702,"tract","Census Tract 2007.02",2021,"dent_fca",0.00262904676340575,"index"
51059432600,"tract","Census Tract 4326",2021,"dent_fca",0.00247151103318381,"index"
51059481201,"tract","Census Tract 4812.01",2021,"dent_fca",0.00308803000278638,"index"
51059460900,"tract","Census Tract 4609",2021,"dent_fca",0.00299547952529346,"index"
51153901229,"tract","Census Tract 9012.29",2021,"dent_fca",0.00180988498557611,"index"
51059460701,"tract","Census Tract 4607.01",2021,"dent_fca",0.00293395869775548,"index"
51059451300,"tract","Census Tract 4513",2021,"dent_fca",0.00274759220442522,"index"
51059421800,"tract","Census Tract 4218",2021,"dent_fca",0.00202890121777358,"index"
51059481102,"tract","Census Tract 4811.02",2021,"dent_fca",0.003172535709371,"index"
51510200407,"tract","Census Tract 2004.07",2021,"dent_fca",0.00264909487946592,"index"
51107611013,"tract","Census Tract 6110.13",2021,"dent_fca",0.00321003101938138,"index"
51600300500,"tract","Census Tract 3005",2021,"dent_fca",0.00268307282313934,"index"
51059420201,"tract","Census Tract 4202.01",2021,"dent_fca",0.00263456613996936,"index"
51059490101,"tract","Census Tract 4901.01",2021,"dent_fca",0.00284863609777048,"index"
51059460702,"tract","Census Tract 4607.02",2021,"dent_fca",0.00293448466317888,"index"
51510200802,"tract","Census Tract 2008.02",2021,"dent_fca",0.00265902736688341,"index"
51013102302,"tract","Census Tract 1023.02",2021,"dent_fca",0.00262559551691218,"index"
51107611010,"tract","Census Tract 6110.10",2021,"dent_fca",0.00315376453908404,"index"
51107611802,"tract","Census Tract 6118.02",2021,"dent_fca",0.00272138684088975,"index"
51059480501,"tract","Census Tract 4805.01",2021,"dent_fca",0.00318835759927448,"index"
51683910202,"tract","Census Tract 9102.02",2021,"dent_fca",0.00186208017959894,"index"
51510201500,"tract","Census Tract 2015",2021,"dent_fca",0.00266672678815653,"index"
51107610504,"tract","Census Tract 6105.04",2021,"dent_fca",0.00339015185414259,"index"
51153900202,"tract","Census Tract 9002.02",2021,"dent_fca",0.00198142059241604,"index"
51059420203,"tract","Census Tract 4202.03",2021,"dent_fca",0.00266486231862354,"index"
51013101100,"tract","Census Tract 1011",2021,"dent_fca",0.00292332169311092,"index"
51013102701,"tract","Census Tract 1027.01",2021,"dent_fca",0.00263695387583149,"index"
51013102600,"tract","Census Tract 1026",2021,"dent_fca",0.00266071031194359,"index"
51059430201,"tract","Census Tract 4302.01",2021,"dent_fca",0.00274916244503563,"index"
51059452000,"tract","Census Tract 4520",2021,"dent_fca",0.00258923069492507,"index"
51510201204,"tract","Census Tract 2012.04",2021,"dent_fca",0.00262869982157149,"index"
51600300100,"tract","Census Tract 3001",2021,"dent_fca",0.00266151792986934,"index"
51153900501,"tract","Census Tract 9005.01",2021,"dent_fca",0.00195058242444843,"index"
51059491502,"tract","Census Tract 4915.02",2021,"dent_fca",0.00308958246184984,"index"
51059415700,"tract","Census Tract 4157",2021,"dent_fca",0.00170870810206637,"index"
51059492300,"tract","Census Tract 4923",2021,"dent_fca",0.00207349945723102,"index"
51153901005,"tract","Census Tract 9010.05",2021,"dent_fca",0.00178722635188278,"index"
51153901415,"tract","Census Tract 9014.15",2021,"dent_fca",0.00165609973244006,"index"
51059481000,"tract","Census Tract 4810",2021,"dent_fca",0.00316451568856098,"index"
51059471100,"tract","Census Tract 4711",2021,"dent_fca",0.00302453349271351,"index"
51059450500,"tract","Census Tract 4505",2021,"dent_fca",0.0027591218236182,"index"
51059460600,"tract","Census Tract 4606",2021,"dent_fca",0.0029879361835057,"index"
51059432401,"tract","Census Tract 4324.01",2021,"dent_fca",0.00245514182867629,"index"
51013101500,"tract","Census Tract 1015",2021,"dent_fca",0.00279803803722228,"index"
51059491202,"tract","Census Tract 4912.02",2021,"dent_fca",0.00299955481895077,"index"
51059451000,"tract","Census Tract 4510",2021,"dent_fca",0.00258915745978826,"index"
51013103700,"tract","Census Tract 1037",2021,"dent_fca",0.00262222185013449,"index"
51059450702,"tract","Census Tract 4507.02",2021,"dent_fca",0.00270374004333347,"index"
51059421001,"tract","Census Tract 4210.01",2021,"dent_fca",0.00262730716201153,"index"
51059432100,"tract","Census Tract 4321",2021,"dent_fca",0.002720568051672,"index"
51013101803,"tract","Census Tract 1018.03",2021,"dent_fca",0.00260994797035116,"index"
51107611300,"tract","Census Tract 6113",2021,"dent_fca",0.00331901741703057,"index"
51059430102,"tract","Census Tract 4301.02",2021,"dent_fca",0.00273959830487489,"index"
51107610702,"tract","Census Tract 6107.02",2021,"dent_fca",0.00198826439066971,"index"
51510200403,"tract","Census Tract 2004.03",2021,"dent_fca",0.00263034869120062,"index"
51059471201,"tract","Census Tract 4712.01",2021,"dent_fca",0.00300403982543351,"index"
51059461901,"tract","Census Tract 4619.01",2021,"dent_fca",0.00269599123965832,"index"
51059432201,"tract","Census Tract 4322.01",2021,"dent_fca",0.00271581373163584,"index"
51153901009,"tract","Census Tract 9010.09",2021,"dent_fca",0.00171881771593001,"index"
51059491801,"tract","Census Tract 4918.01",2021,"dent_fca",0.00296719883652421,"index"
51013102002,"tract","Census Tract 1020.02",2021,"dent_fca",0.00282394980707319,"index"
51059460300,"tract","Census Tract 4603",2021,"dent_fca",0.00304146489320436,"index"
51059451501,"tract","Census Tract 4515.01",2021,"dent_fca",0.00274585659690934,"index"
51059471304,"tract","Census Tract 4713.04",2021,"dent_fca",0.00280004224873874,"index"
51059452502,"tract","Census Tract 4525.02",2021,"dent_fca",0.0026176824051819,"index"
51013103602,"tract","Census Tract 1036.02",2021,"dent_fca",0.00262304738006532,"index"
51059420400,"tract","Census Tract 4204",2021,"dent_fca",0.00263296169245041,"index"
51059461000,"tract","Census Tract 4610",2021,"dent_fca",0.00290715975213821,"index"
51059452301,"tract","Census Tract 4523.01",2021,"dent_fca",0.00273495839615544,"index"
51059421500,"tract","Census Tract 4215",2021,"dent_fca",0.00203924961207646,"index"
51510200801,"tract","Census Tract 2008.01",2021,"dent_fca",0.00266568095931853,"index"
51013102902,"tract","Census Tract 1029.02",2021,"dent_fca",0.00264262652881006,"index"
51059482201,"tract","Census Tract 4822.01",2021,"dent_fca",0.00310928219227183,"index"
51153901237,"tract","Census Tract 9012.37",2021,"dent_fca",0.00186357703155188,"index"
51153901222,"tract","Census Tract 9012.22",2021,"dent_fca",0.00212653616167483,"index"
51059430202,"tract","Census Tract 4302.02",2021,"dent_fca",0.0025348524685948,"index"
51107611602,"tract","Census Tract 6116.02",2021,"dent_fca",0.00337389206888693,"index"
51510201900,"tract","Census Tract 2019",2021,"dent_fca",0.00265451935409834,"index"
51510201100,"tract","Census Tract 2011",2021,"dent_fca",0.00265243974571925,"index"
51059461602,"tract","Census Tract 4616.02",2021,"dent_fca",0.00291557812409044,"index"
51059451400,"tract","Census Tract 4514",2021,"dent_fca",0.00275674418604651,"index"
51510200703,"tract","Census Tract 2007.03",2021,"dent_fca",0.00260670903814097,"index"
